timestamp,series_id,model_name,horizon,value
2014-03-15 14:45:00,MT_001,Naive Seasonal (Daily),96,1.26903553299492
2014-03-15 15:00:00,MT_001,Naive Seasonal (Daily),96,1.26903553299492
2014-03-15 15:15:00,MT_001,Naive Seasonal (Daily),96,2.53807106598985
2014-03-15 15:30:00,MT_001,Naive Seasonal (Daily),96,2.53807106598985
2014-03-15 15:45:00,MT_001,Naive Seasonal (Daily),96,1.26903553299492
2014-03-15 16:00:00,MT_001,Naive Seasonal (Daily),96,1.26903553299492
2014-03-15 16:15:00,MT_001,Naive Seasonal (Daily),96,1.26903553299492
2014-03-15 16:30:00,MT_001,Naive Seasonal (Daily),96,1.26903553299492
2014-03-15 16:45:00,MT_001,Naive Seasonal (Daily),96,1.26903553299492
2014-03-15 17:00:00,MT_001,Naive Seasonal (Daily),96,1.26903553299492
2014-03-15 17:15:00,MT_001,Naive Seasonal (Daily),96,2.53807106598985
2014-03-15 17:30:00,MT_001,Naive Seasonal (Daily),96,1.26903553299492
2014-03-15 17:45:00,MT_001,Naive Seasonal (Daily),96,1.26903553299492
2014-03-15 18:00:00,MT_001,Naive Seasonal (Daily),96,2.53807106598985
2014-03-15 18:15:00,MT_001,Naive Seasonal (Daily),96,1.26903553299492
2014-03-15 18:30:00,MT_001,Naive Seasonal (Daily),96,1.26903553299492
2014-03-15 18:45:00,MT_001,Naive Seasonal (Daily),96,1.26903553299492
2014-03-15 19:00:00,MT_001,Naive Seasonal (Daily),96,1.26903553299492
2014-03-14 19:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-14 19:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-14 19:45:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-14 20:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-14 20:15:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-14 20:30:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-14 20:45:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-14 21:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-14 21:15:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-14 21:30:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-14 21:45:00,MT_001,Naive Seasonal (Daily),192,3.80710659898477
2014-03-14 22:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-14 22:15:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-14 22:30:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-14 22:45:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-14 23:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-14 23:15:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-14 23:30:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-14 23:45:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 00:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 00:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 00:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 00:45:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 01:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 01:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 01:30:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 01:45:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 02:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 02:15:00,MT_001,Naive Seasonal (Daily),192,3.80710659898477
2014-03-15 02:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 02:45:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 03:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 03:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 03:30:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 03:45:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 04:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 04:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 04:30:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 04:45:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 05:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 05:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 05:30:00,MT_001,Naive Seasonal (Daily),192,3.80710659898477
2014-03-15 05:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 06:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 06:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 06:30:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 06:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 07:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 07:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 07:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 07:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 08:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 08:15:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 08:30:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 08:45:00,MT_001,Naive Seasonal (Daily),192,12.6903553299492
2014-03-15 09:00:00,MT_001,Naive Seasonal (Daily),192,15.2284263959391
2014-03-15 09:15:00,MT_001,Naive Seasonal (Daily),192,15.2284263959391
2014-03-15 09:30:00,MT_001,Naive Seasonal (Daily),192,12.6903553299492
2014-03-15 09:45:00,MT_001,Naive Seasonal (Daily),192,0.0
2014-03-15 10:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 10:15:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 10:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 10:45:00,MT_001,Naive Seasonal (Daily),192,0.0
2014-03-15 11:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 11:15:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 11:30:00,MT_001,Naive Seasonal (Daily),192,3.80710659898477
2014-03-15 11:45:00,MT_001,Naive Seasonal (Daily),192,0.0
2014-03-15 12:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 12:15:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 12:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 12:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 13:00:00,MT_001,Naive Seasonal (Daily),192,0.0
2014-03-15 13:15:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 13:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 13:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 14:00:00,MT_001,Naive Seasonal (Daily),192,0.0
2014-03-15 14:15:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 14:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 14:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 15:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 15:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 15:30:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 15:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 16:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 16:15:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 16:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 16:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 17:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 17:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 17:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 17:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 18:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 18:15:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 18:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 18:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 19:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 19:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 19:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 19:45:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 20:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 20:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 20:30:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 20:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 21:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 21:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 21:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 21:45:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 22:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 22:15:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 22:30:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 22:45:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 23:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-15 23:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 23:30:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-15 23:45:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 00:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 00:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 00:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 00:45:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 01:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 01:15:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 01:30:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 01:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 02:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 02:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 02:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 02:45:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 03:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 03:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 03:30:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 03:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 04:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 04:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 04:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 04:45:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 05:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 05:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 05:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 05:45:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 06:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 06:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 06:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 06:45:00,MT_001,Naive Seasonal (Daily),192,3.80710659898477
2014-03-16 07:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 07:15:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 07:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 07:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 08:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 08:15:00,MT_001,Naive Seasonal (Daily),192,0.0
2014-03-16 08:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 08:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 09:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 09:15:00,MT_001,Naive Seasonal (Daily),192,15.2284263959391
2014-03-16 09:30:00,MT_001,Naive Seasonal (Daily),192,10.1522842639594
2014-03-16 09:45:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 10:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 10:15:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 10:30:00,MT_001,Naive Seasonal (Daily),192,0.0
2014-03-16 10:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 11:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 11:15:00,MT_001,Naive Seasonal (Daily),192,0.0
2014-03-16 11:30:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 11:45:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 12:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 12:15:00,MT_001,Naive Seasonal (Daily),192,0.0
2014-03-16 12:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 12:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 13:00:00,MT_001,Naive Seasonal (Daily),192,0.0
2014-03-16 13:15:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 13:30:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 13:45:00,MT_001,Naive Seasonal (Daily),192,0.0
2014-03-16 14:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 14:15:00,MT_001,Naive Seasonal (Daily),192,0.0
2014-03-16 14:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 14:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 15:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 15:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 15:30:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 15:45:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 16:00:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 16:15:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 16:30:00,MT_001,Naive Seasonal (Daily),192,0.0
2014-03-16 16:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 17:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 17:15:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 17:30:00,MT_001,Naive Seasonal (Daily),192,2.53807106598985
2014-03-16 17:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 18:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 18:15:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 18:30:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 18:45:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-16 19:00:00,MT_001,Naive Seasonal (Daily),192,1.26903553299492
2014-03-14 19:15:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-14 19:30:00,MT_001,Naive Seasonal (Daily),672,2.53807106598985
2014-03-14 19:45:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-14 20:00:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-14 20:15:00,MT_001,Naive Seasonal (Daily),672,2.53807106598985
2014-03-14 20:30:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-14 20:45:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-14 21:00:00,MT_001,Naive Seasonal (Daily),672,2.53807106598985
2014-03-14 21:15:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-14 21:30:00,MT_001,Naive Seasonal (Daily),672,2.53807106598985
2014-03-14 21:45:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-14 22:00:00,MT_001,Naive Seasonal (Daily),672,2.53807106598985
2014-03-14 22:15:00,MT_001,Naive Seasonal (Daily),672,2.53807106598985
2014-03-14 22:30:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-14 22:45:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-14 23:00:00,MT_001,Naive Seasonal (Daily),672,2.53807106598985
2014-03-14 23:15:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-14 23:30:00,MT_001,Naive Seasonal (Daily),672,2.53807106598985
2014-03-14 23:45:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 00:00:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 00:15:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 00:30:00,MT_001,Naive Seasonal (Daily),672,2.53807106598985
2014-03-15 00:45:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 01:00:00,MT_001,Naive Seasonal (Daily),672,2.53807106598985
2014-03-15 01:15:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 01:30:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 01:45:00,MT_001,Naive Seasonal (Daily),672,2.53807106598985
2014-03-15 02:00:00,MT_001,Naive Seasonal (Daily),672,2.53807106598985
2014-03-15 02:15:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 02:30:00,MT_001,Naive Seasonal (Daily),672,2.53807106598985
2014-03-15 02:45:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 03:00:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 03:15:00,MT_001,Naive Seasonal (Daily),672,2.53807106598985
2014-03-15 03:30:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 03:45:00,MT_001,Naive Seasonal (Daily),672,2.53807106598985
2014-03-15 04:00:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 04:15:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 04:30:00,MT_001,Naive Seasonal (Daily),672,2.53807106598985
2014-03-15 04:45:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 05:00:00,MT_001,Naive Seasonal (Daily),672,2.53807106598985
2014-03-15 05:15:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 05:30:00,MT_001,Naive Seasonal (Daily),672,2.53807106598985
2014-03-15 05:45:00,MT_001,Naive Seasonal (Daily),672,2.53807106598985
2014-03-15 06:00:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 06:15:00,MT_001,Naive Seasonal (Daily),672,2.53807106598985
2014-03-15 06:30:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 06:45:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 07:00:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 07:15:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 07:30:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 07:45:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 08:00:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
2014-03-15 08:15:00,MT_001,Naive Seasonal (Daily),672,0.0
2014-03-15 08:30:00,MT_001,Naive Seasonal (Daily),672,1.26903553299492
